Period;EventID;EventDate;Seq;MaxExp;Loss
13635;3194547;23/01/2013 00:20;1;1177691.92;737417.6012315493
3372;3200826;26/07/2013 03:03;1;1174011.68;734627.5464201398
13635;3200819;28/06/2013 09:57;1;1137901.84;711567.9506133333
3372;3194877;04/07/2013 01:41;1;1074943.76;671765.7159475861
13635;3200810;24/06/2013 01:37;1;1058765.44;661235.2763704109
3422;3200795;20/07/2013 12:49;1;1012812.72;632139.8248114286
13635;3198963;29/12/2013 07:39;1;1007060.08;628160.5293599999
25144;3194879;22/05/2013 19:07;1;991898.0;618325.2478791946
3372;3192051;19/08/2013 13:50;1;972446.24;605834.00752
25144;3183998;27/11/2013 10:07;1;957179.36;595967.7608550993
25144;3200824;28/09/2013 03:19;1;881638.64;548611.244248421
14150;3197984;10/08/2013 18:24;1;874713.12;543985.8044517647
3422;3198958;09/09/2013 05:24;1;874713.12;543673.9637672727
3372;3171966;01/05/2013 16:58;1;801058.96;497612.65782967734
25144;3200804;07/09/2013 03:57;1;768810.72;477313.17854769225
3372;3200804;12/09/2013 07:24;1;768810.72;477049.50020178343
13635;3200784;13/02/2013 05:55;1;747374.72;463495.31211341766
14150;3178665;03/04/2013 02:38;1;736498.88;456504.2397524528
25144;3200775;06/07/2013 14:23;1;693664.32;429725.04623999994
25144;3200799;25/07/2013 19:25;1;661992.32;409888.3751791304
13020;3200783;14/07/2013 18:17;1;642415.56;397560.05896444444
13635;3194053;18/04/2013 17:12;1;546201.48;337844.0454912883
3372;3182483;04/02/2013 12:47;1;545818.36;337435.56026634143
3372;3162637;30/12/2013 19:00;1;462537.1;285805.8789727272
13635;3194042;23/07/2013 01:31;1;424351.65;262080.60157409636
3372;3194042;30/01/2013 19:41;1;424351.65;261952.01944221553
3372;3178337;05/04/2013 03:42;1;418806.28;258403.47476
